Time	speed	torque	motor_current	motor_voltage	motor_power	line_voltage	line_current	line_power	Bridge	PFC	IGBT2	Temp_Ext	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.5237	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9350	0.0000	2.1600	0.0000	0.0000	0.0000	0.0000	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.0350	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9400	0.0000	2.1700	39.4948	37.7863	55.1590	24.0019	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
199.3126	702.0000	-0.9010	1.6548	45.1440	124.2500	230.6000	0.9430	145.0300	43.2721	38.6257	66.1477	23.1363	0.0000	700.0000	500.0000	0.0000	694.5749	1.0177	1.0677	0.0796	0.0806	1.2203	2.1011	-0.6585	2.2931	5.5971	36.3601	303.2570	129.2660	85.9596	2.4202	1.6728	77.6577	30.0000
199.5700	702.0000	-0.9010	1.6548	45.1440	124.2500	230.6000	0.9430	145.0300	43.2721	38.6257	66.1477	23.1363	0.0000	700.0000	500.0000	0.0000	694.5749	1.0177	1.0677	0.0796	0.0806	1.2203	2.1011	-0.6585	2.2931	5.5971	36.3601	303.2570	129.2660	85.9596	2.4202	1.6728	77.6577	30.0000
199.9173	695.0000	-0.9010	1.6550	45.1420	124.2700	230.5910	0.9435	145.0900	43.2995	38.6481	66.2004	22.8656	0.0000	700.0000	500.0000	0.0000	697.5675	0.9730	1.0293	0.0798	0.0771	1.0117	2.0602	-0.5955	2.1954	7.4609	36.4262	303.2112	129.1504	85.9908	2.4409	1.6725	77.8830	30.0000
200.0891	695.0000	-0.9010	1.6550	45.1420	124.2700	230.5910	0.9435	145.0900	43.2995	38.6481	66.2004	22.8656	0.0000	700.0000	500.0000	0.0000	697.5675	0.9730	1.0293	0.0798	0.0771	1.0117	2.0602	-0.5955	2.1954	7.4609	36.4262	303.2112	129.1504	85.9908	2.4409	1.6725	77.8830	30.0000
200.5338	695.0000	-0.8980	1.6559	45.1620	124.3800	230.5800	0.9443	145.2600	43.2995	38.6481	66.2004	22.8656	0.0000	700.0000	500.0000	0.0000	703.6832	1.0045	0.9498	0.0784	0.0793	1.1572	2.1015	-0.6030	2.2751	5.7016	36.4077	303.2481	128.8583	86.0203	2.3471	1.6745	78.1077	30.0000
200.6012	695.0000	-0.8980	1.6559	45.1620	124.3800	230.5800	0.9443	145.2600	43.2995	38.6481	66.2004	22.8656	0.0000	700.0000	500.0000	0.0000	703.6832	1.0045	0.9498	0.0784	0.0793	1.1572	2.1015	-0.6030	2.2751	5.7016	36.4077	303.2481	128.8583	86.0203	2.3471	1.6745	78.1077	30.0000
201.1113	702.0000	-0.9010	1.6566	45.1690	124.4700	230.5710	0.9446	145.3300	43.3232	38.6565	66.2491	22.6967	0.0000	700.0000	500.0000	0.0000	699.0487	1.0005	1.0103	0.0795	0.0790	1.0839	2.1095	-0.6738	2.3192	6.0511	36.6558	303.2020	128.1662	86.0507	2.4169	1.6731	78.1077	30.0000
201.1439	702.0000	-0.9010	1.6566	45.1690	124.4700	230.5710	0.9446	145.3300	43.3232	38.6565	66.2491	22.6967	0.0000	700.0000	500.0000	0.0000	699.0487	1.0005	1.0103	0.0795	0.0790	1.0839	2.1095	-0.6738	2.3192	6.0511	36.6558	303.2020	128.1662	86.0507	2.4169	1.6731	78.1077	30.0000
201.6220	701.0000	-0.9000	1.6563	45.1660	124.4400	230.5630	0.9447	145.2900	43.3552	38.6309	66.2926	22.8287	0.0000	700.0000	500.0000	0.0000	695.7266	0.9971	1.0532	0.0797	0.0784	1.0049	2.1150	-0.6823	2.2472	8.0684	36.9723	303.1387	127.8425	86.0819	2.4060	1.6732	78.3315	30.0000
201.7560	701.0000	-0.9000	1.6563	45.1660	124.4400	230.5630	0.9447	145.2900	43.3552	38.6309	66.2926	22.8287	0.0000	700.0000	500.0000	0.0000	695.7266	0.9971	1.0532	0.0797	0.0784	1.0049	2.1150	-0.6823	2.2472	8.0684	36.9723	303.1387	127.8425	86.0819	2.4060	1.6732	78.3315	30.0000
202.1412	700.0000	-0.9010	1.6567	45.1780	124.4900	230.5540	0.9449	145.3300	43.3524	38.6234	66.3114	22.8401	0.0000	700.0000	500.0000	0.0000	704.4507	0.9987	0.9399	0.0782	0.0788	1.1370	2.0875	-0.6102	2.2155	6.4420	36.4078	303.1653	129.2625	86.1136	2.3037	1.6742	78.3315	30.0000
202.3811	700.0000	-0.9010	1.6567	45.1780	124.4900	230.5540	0.9449	145.3300	43.3524	38.6234	66.3114	22.8401	0.0000	700.0000	500.0000	0.0000	704.4507	0.9987	0.9399	0.0782	0.0788	1.1370	2.0875	-0.6102	2.2155	6.4420	36.4078	303.1653	129.2625	86.1136	2.3037	1.6742	78.3315	30.0000
202.6714	696.0000	-0.9020	1.6566	45.1800	124.4900	230.5450	0.9449	145.3000	43.3733	38.6430	66.3353	22.6531	0.0000	700.0000	500.0000	0.0000	704.4507	0.9987	0.9399	0.0782	0.0788	1.1370	2.0875	-0.6102	2.2155	6.4420	36.4078	303.1653	129.2625	86.1136	2.3037	1.6742	78.3315	30.0000
203.0049	700.0000	-0.9000	1.6568	45.1780	124.5100	230.5380	0.9452	145.4000	43.3733	38.6430	66.3353	22.6531	0.0000	700.0000	500.0000	0.0000	700.9158	1.0190	0.9863	0.0792	0.0801	1.1921	2.1271	-0.5799	2.2479	6.1679	36.4208	303.1600	129.8085	86.1440	2.4056	1.6742	78.5552	30.0000
203.1887	700.0000	-0.9000	1.6568	45.1780	124.5100	230.5380	0.9452	145.4000	43.3733	38.6430	66.3353	22.6531	0.0000	700.0000	500.0000	0.0000	700.9158	1.0190	0.9863	0.0792	0.0801	1.1921	2.1271	-0.5799	2.2479	6.1679	36.4208	303.1600	129.8085	86.1440	2.4056	1.6742	78.5552	30.0000
203.6234	703.0000	-0.9030	1.6569	45.1870	124.5200	230.5300	0.9452	145.3700	43.3575	38.6584	66.3780	22.5035	0.0000	700.0000	500.0000	0.0000	703.8827	0.9989	0.9478	0.0781	0.0799	1.1166	2.1017	-0.6716	2.1949	7.1541	37.0273	303.1882	127.9326	86.1757	2.3384	1.6736	78.7786	30.0000
203.7041	703.0000	-0.9030	1.6569	45.1870	124.5200	230.5300	0.9452	145.3700	43.3575	38.6584	66.3780	22.5035	0.0000	700.0000	500.0000	0.0000	703.8827	0.9989	0.9478	0.0781	0.0799	1.1166	2.1017	-0.6716	2.1949	7.1541	37.0273	303.1882	127.9326	86.1757	2.3384	1.6736	78.7786	30.0000
204.2242	697.0000	-0.8990	1.6565	45.1780	124.4900	230.5230	0.9449	145.2700	43.3575	38.6584	66.3780	22.5035	0.0000	700.0000	500.0000	0.0000	700.4692	1.0311	0.9917	0.0785	0.0800	1.0674	2.1614	-0.6681	2.2695	6.7774	37.0248	303.1378	127.0785	86.2079	2.3137	1.6726	78.7786	30.0000
204.2553	697.0000	-0.8990	1.6565	45.1780	124.4900	230.5230	0.9449	145.2700	43.3575	38.6584	66.3780	22.5035	0.0000	700.0000	500.0000	0.0000	700.4692	1.0311	0.9917	0.0785	0.0800	1.0674	2.1614	-0.6681	2.2695	6.7774	37.0248	303.1378	127.0785	86.2079	2.3137	1.6726	78.7786	30.0000
204.7430	699.0000	-0.9000	1.6560	45.1720	124.4400	230.5170	0.9447	145.3000	43.3747	38.6346	66.4179	22.5741	0.0000	700.0000	500.0000	0.0000	690.1000	0.9768	1.1267	0.0805	0.0777	1.0347	2.0790	-0.6256	2.2000	7.1912	36.7296	303.0610	128.3985	86.2372	2.3803	1.6743	79.0005	30.0000
204.8800	699.0000	-0.9000	1.6560	45.1720	124.4400	230.5170	0.9447	145.3000	43.3747	38.6346	66.4179	22.5741	0.0000	700.0000	500.0000	0.0000	690.1000	0.9768	1.1267	0.0805	0.0777	1.0347	2.0790	-0.6256	2.2000	7.1912	36.7296	303.0610	128.3985	86.2372	2.3803	1.6743	79.0005	30.0000
205.2552	701.0000	-0.9050	1.6576	45.1960	124.6200	230.5110	0.9461	145.5200	43.3747	38.6346	66.4179	22.5741	0.0000	700.0000	500.0000	0.0000	696.1042	0.9822	1.0490	0.0797	0.0785	1.0726	2.0712	-0.6585	2.2501	7.4293	36.9968	303.1275	127.5532	86.2701	2.3466	1.6749	79.2226	30.0000
205.5152	700.0000	-0.8980	1.6578	45.2030	124.6500	230.5060	0.9460	145.5100	43.4114	38.6253	66.4486	22.6489	0.0000	700.0000	500.0000	0.0000	696.1042	0.9822	1.0490	0.0797	0.0785	1.0726	2.0712	-0.6585	2.2501	7.4293	36.9968	303.1275	127.5532	86.2701	2.3466	1.6749	79.2226	30.0000
205.7748	700.0000	-0.8980	1.6578	45.2030	124.6500	230.5060	0.9460	145.5100	43.4114	38.6253	66.4486	22.6489	0.0000	700.0000	500.0000	0.0000	696.1042	0.9822	1.0490	0.0797	0.0785	1.0726	2.0712	-0.6585	2.2501	7.4293	36.9968	303.1275	127.5532	86.2701	2.3466	1.6749	79.2226	30.0000
206.1306	700.0000	-0.9000	1.6555	45.1790	124.4100	230.5030	0.9446	145.2400	43.3915	38.6500	66.5036	22.6157	0.0000	700.0000	500.0000	0.0000	696.8797	0.9805	1.0387	0.0796	0.0784	1.0613	2.0763	-0.6633	2.2816	6.5118	36.8040	303.1234	127.5591	86.3008	2.3951	1.6729	79.2226	30.0000
206.2993	700.0000	-0.9000	1.6555	45.1790	124.4100	230.5030	0.9446	145.2400	43.3915	38.6500	66.5036	22.6157	0.0000	700.0000	500.0000	0.0000	696.8797	0.9805	1.0387	0.0796	0.0784	1.0613	2.0763	-0.6633	2.2816	6.5118	36.8040	303.1234	127.5591	86.3008	2.3951	1.6729	79.2226	30.0000
206.7539	701.0000	-0.9000	1.6548	45.1670	124.3400	230.4940	0.9438	145.1100	43.4212	38.6337	66.5160	22.5367	0.0000	700.0000	500.0000	0.0000	700.0499	0.9867	0.9968	0.0790	0.0778	0.9961	2.1002	-0.5997	2.2048	7.5131	36.7032	303.1450	128.6575	86.3300	2.3857	1.6727	79.4437	30.0000
206.8517	701.0000	-0.9000	1.6548	45.1670	124.3400	230.4940	0.9438	145.1100	43.4212	38.6337	66.5160	22.5367	0.0000	700.0000	500.0000	0.0000	700.0499	0.9867	0.9968	0.0790	0.0778	0.9961	2.1002	-0.5997	2.2048	7.5131	36.7032	303.1450	128.6575	86.3300	2.3857	1.6727	79.4437	30.0000
207.3690	701.0000	-0.9010	1.6561	45.1830	124.4800	230.4910	0.9452	145.3100	43.4193	38.6351	66.5335	22.5007	0.0000	700.0000	500.0000	0.0000	701.0276	0.9812	0.9838	0.0788	0.0775	1.0370	2.0939	-0.6157	2.2185	6.7314	36.2357	303.1544	130.2753	86.3600	2.3637	1.6729	79.4437	30.0000
207.3727	701.0000	-0.9010	1.6561	45.1830	124.4800	230.4910	0.9452	145.3100	43.4193	38.6351	66.5335	22.5007	0.0000	700.0000	500.0000	0.0000	701.0276	0.9812	0.9838	0.0788	0.0775	1.0370	2.0939	-0.6157	2.2185	6.7314	36.2357	303.1544	130.2753	86.3600	2.3637	1.6729	79.4437	30.0000
207.8881	698.0000	-0.9000	1.6572	45.2000	124.6000	230.4880	0.9462	145.5400	43.4193	38.6351	66.5335	22.5007	0.0000	700.0000	500.0000	0.0000	699.6895	1.0024	1.0023	0.0790	0.0788	1.0420	2.1299	-0.6460	2.3179	8.2040	37.2904	303.0758	129.1362	86.3905	2.3811	1.6747	79.6635	30.0000
207.9789	698.0000	-0.9000	1.6572	45.2000	124.6000	230.4880	0.9462	145.5400	43.4193	38.6351	66.5335	22.5007	0.0000	700.0000	500.0000	0.0000	699.6895	1.0024	1.0023	0.0790	0.0788	1.0420	2.1299	-0.6460	2.3179	8.2040	37.2904	303.0758	129.1362	86.3905	2.3811	1.6747	79.6635	30.0000
208.4028	694.0000	-0.9010	1.6564	45.2010	124.5400	230.4850	0.9453	145.3600	43.4453	38.6397	66.5532	22.5760	0.0000	700.0000	500.0000	0.0000	700.3377	0.9954	0.9940	0.0795	0.0791	1.0992	2.1010	-0.6452	2.2949	6.1725	36.7977	303.0865	127.9403	86.4208	2.4050	1.6740	79.8835	30.0000
208.6005	694.0000	-0.9010	1.6564	45.2010	124.5400	230.4850	0.9453	145.3600	43.4453	38.6397	66.5532	22.5760	0.0000	700.0000	500.0000	0.0000	700.3377	0.9954	0.9940	0.0795	0.0791	1.0992	2.1010	-0.6452	2.2949	6.1725	36.7977	303.0865	127.9403	86.4208	2.4050	1.6740	79.8835	30.0000
208.9246	696.0000	-0.9000	1.6564	45.1950	124.5400	230.4820	0.9470	145.7000	43.4453	38.6397	66.5532	22.5760	0.0000	700.0000	500.0000	0.0000	697.7950	0.9987	1.0272	0.0788	0.0782	0.9808	2.1253	-0.7104	2.2785	7.0901	37.0265	303.0420	127.9489	86.4521	2.3131	1.6741	79.8835	30.0000
209.2208	698.0000	-0.9000	1.6575	45.2190	124.6700	230.4800	0.9463	145.5500	43.4560	38.6374	66.6119	22.5386	0.0000	700.0000	500.0000	0.0000	697.7950	0.9987	1.0272	0.0788	0.0782	0.9808	2.1253	-0.7104	2.2785	7.0901	37.0265	303.0420	127.9489	86.4521	2.3131	1.6741	79.8835	30.0000
209.4541	698.0000	-0.9000	1.6575	45.2190	124.6700	230.4800	0.9463	145.5500	43.4560	38.6374	66.6119	22.5386	0.0000	700.0000	500.0000	0.0000	697.7950	0.9987	1.0272	0.0788	0.0782	0.9808	2.1253	-0.7104	2.2785	7.0901	37.0265	303.0420	127.9489	86.4521	2.3131	1.6741	79.8835	30.0000
209.8352	700.0000	-0.9000	1.6568	45.2060	124.6000	230.4770	0.9458	145.4400	43.4662	38.6435	66.6302	22.5632	0.0000	700.0000	500.0000	0.0000	696.1123	0.9922	1.0492	0.0796	0.0778	1.0674	2.0956	-0.6221	2.2144	7.8553	36.7237	303.0760	129.5389	86.4839	2.3982	1.6731	80.1034	30.0000
209.9838	700.0000	-0.9000	1.6568	45.2060	124.6000	230.4770	0.9458	145.4400	43.4662	38.6435	66.6302	22.5632	0.0000	700.0000	500.0000	0.0000	696.1123	0.9922	1.0492	0.0796	0.0778	1.0674	2.0956	-0.6221	2.2144	7.8553	36.7237	303.0760	129.5389	86.4839	2.3982	1.6731	80.1034	30.0000
210.4427	700.0000	-0.9000	1.6569	45.2020	124.6100	230.4750	0.9481	145.9400	43.4644	38.6472	66.6477	22.5916	0.0000	700.0000	500.0000	0.0000	698.9256	1.0117	1.0120	0.0789	0.0797	1.0985	2.1492	-0.6492	2.2127	7.8785	37.3104	303.0556	129.1072	86.5142	2.3723	1.6725	80.3218	30.0000
210.4977	700.0000	-0.9000	1.6569	45.2020	124.6100	230.4750	0.9481	145.9400	43.4644	38.6472	66.6477	22.5916	0.0000	700.0000	500.0000	0.0000	698.9256	1.0117	1.0120	0.0789	0.0797	1.0985	2.1492	-0.6492	2.2127	7.8785	37.3104	303.0556	129.1072	86.5142	2.3723	1.6725	80.3218	30.0000
211.0196	699.0000	-0.9000	1.6564	45.1980	124.5400	230.4740	0.9453	145.3100	43.4857	38.6421	66.6674	22.5949	0.0000	700.0000	500.0000	0.0000	698.7030	0.9996	1.0151	0.0789	0.0788	1.0767	2.1216	-0.6865	2.3281	6.9525	37.2603	303.0464	129.0433	86.5431	2.4122	1.6749	80.3218	30.0000
211.0428	699.0000	-0.9000	1.6564	45.1980	124.5400	230.4740	0.9453	145.3100	43.4857	38.6421	66.6674	22.5949	0.0000	700.0000	500.0000	0.0000	698.7030	0.9996	1.0151	0.0789	0.0788	1.0767	2.1216	-0.6865	2.3281	6.9525	37.2603	303.0464	129.0433	86.5431	2.4122	1.6749	80.3218	30.0000
211.5475	700.0000	-0.9030	1.6569	45.2180	124.6100	230.4730	0.9458	145.4400	43.4857	38.6421	66.6674	22.5949	0.0000	700.0000	500.0000	0.0000	701.1636	1.0314	0.9829	0.0789	0.0799	1.0878	2.1536	-0.6102	2.2565	6.1142	36.6097	303.0287	128.2092	86.5733	2.3553	1.6740	80.5399	30.0000
211.6486	700.0000	-0.9030	1.6569	45.2180	124.6100	230.4730	0.9458	145.4400	43.4857	38.6421	66.6674	22.5949	0.0000	700.0000	500.0000	0.0000	701.1636	1.0314	0.9829	0.0789	0.0799	1.0878	2.1536	-0.6102	2.2565	6.1142	36.6097	303.0287	128.2092	86.5733	2.3553	1.6740	80.5399	30.0000
212.0587	700.0000	-0.9010	1.6549	45.1810	124.3800	230.4720	0.9451	145.3100	43.5020	38.6500	66.7201	22.6408	0.0000	700.0000	500.0000	0.0000	703.9596	0.9975	0.9459	0.0781	0.0796	1.1675	2.0662	-0.6284	2.3514	6.7216	36.7122	303.0638	128.8879	86.6023	2.3135	1.6732	80.5399	30.0000
212.2526	700.0000	-0.9010	1.6549	45.1810	124.3800	230.4720	0.9451	145.3100	43.5020	38.6500	66.7201	22.6408	0.0000	700.0000	500.0000	0.0000	703.9596	0.9975	0.9459	0.0781	0.0796	1.1675	2.0662	-0.6284	2.3514	6.7216	36.7122	303.0638	128.8879	86.6023	2.3135	1.6732	80.5399	30.0000
212.5801	702.0000	-0.9000	1.6556	45.2000	124.4700	230.4730	0.9452	145.3300	43.5020	38.6500	66.7201	22.6408	0.0000	700.0000	500.0000	0.0000	698.7816	1.0248	1.0142	0.0793	0.0806	1.1303	2.1347	-0.6185	2.3278	7.6081	37.4277	303.0746	128.2118	86.6325	2.4176	1.6732	80.7574	30.0000
212.8738	701.0000	-0.9030	1.6568	45.2140	124.6200	230.4710	0.9459	145.4600	43.5327	38.6444	66.7445	22.6948	0.0000	700.0000	500.0000	0.0000	698.7816	1.0248	1.0142	0.0793	0.0806	1.1303	2.1347	-0.6185	2.3278	7.6081	37.4277	303.0746	128.2118	86.6325	2.4176	1.6732	80.7574	30.0000
213.1119	701.0000	-0.9030	1.6568	45.2140	124.6200	230.4710	0.9459	145.4600	43.5327	38.6444	66.7445	22.6948	0.0000	700.0000	500.0000	0.0000	698.7816	1.0248	1.0142	0.0793	0.0806	1.1303	2.1347	-0.6185	2.3278	7.6081	37.4277	303.0746	128.2118	86.6325	2.4176	1.6732	80.7574	30.0000
213.4919	700.0000	-0.9000	1.6566	45.2150	124.6100	230.4720	0.9462	145.5200	43.5568	38.6728	66.7839	22.8155	0.0000	700.0000	500.0000	0.0000	703.0874	1.0015	0.9586	0.0784	0.0790	1.0513	2.1059	-0.6216	2.2934	7.2901	37.0811	303.0812	126.9200	86.6619	2.3753	1.6735	80.9740	30.0000
213.6331	700.0000	-0.9000	1.6566	45.2150	124.6100	230.4720	0.9462	145.5200	43.5568	38.6728	66.7839	22.8155	0.0000	700.0000	500.0000	0.0000	703.0874	1.0015	0.9586	0.0784	0.0790	1.0513	2.1059	-0.6216	2.2934	7.2901	37.0811	303.0812	126.9200	86.6619	2.3753	1.6735	80.9740	30.0000
214.0987	696.0000	-0.9000	1.6568	45.2190	124.6300	230.4710	0.9465	145.5300	43.5666	38.6542	66.8036	22.8623	0.0000	700.0000	500.0000	0.0000	700.3155	0.9997	0.9941	0.0783	0.0797	1.1260	2.1045	-0.6731	2.2366	6.8039	36.9466	303.0720	128.2236	86.6919	2.3228	1.6736	80.9740	30.0000
214.1542	696.0000	-0.9000	1.6568	45.2190	124.6300	230.4710	0.9465	145.5300	43.5666	38.6542	66.8036	22.8623	0.0000	700.0000	500.0000	0.0000	700.3155	0.9997	0.9941	0.0783	0.0797	1.1260	2.1045	-0.6731	2.2366	6.8039	36.9466	303.0720	128.2236	86.6919	2.3228	1.6736	80.9740	30.0000
214.6841	701.0000	-0.9010	1.6571	45.2260	124.6700	230.4720	0.9465	145.5200	43.5786	38.6756	66.8316	22.9064	0.0000	700.0000	500.0000	0.0000	704.1124	1.0173	0.9661	0.0779	0.0806	1.1913	2.0995	-0.6941	2.2528	7.0572	36.8591	303.1043	128.5220	86.7211	2.2794	1.6733	81.1902	30.0000
214.7252	701.0000	-0.9010	1.6571	45.2260	124.6700	230.4720	0.9465	145.5200	43.5786	38.6756	66.8316	22.9064	0.0000	700.0000	500.0000	0.0000	704.1124	1.0173	0.9661	0.0779	0.0806	1.1913	2.0995	-0.6941	2.2528	7.0572	36.8591	303.1043	128.5220	86.7211	2.2794	1.6733	81.1902	30.0000
215.2140	699.0000	-0.9010	1.6558	45.2090	124.5300	230.4710	0.9454	145.3700	43.5786	38.6756	66.8316	22.9064	0.0000	700.0000	500.0000	0.0000	700.1600	1.0181	0.9959	0.0787	0.0804	1.2336	2.0988	-0.6291	2.2787	7.6983	37.4031	303.0815	130.0791	86.7511	2.3242	1.6736	81.1902	30.0000
215.3452	699.0000	-0.9010	1.6558	45.2090	124.5300	230.4710	0.9454	145.3700	43.5786	38.6756	66.8316	22.9064	0.0000	700.0000	500.0000	0.0000	700.1600	1.0181	0.9959	0.0787	0.0804	1.2336	2.0988	-0.6291	2.2787	7.6983	37.4031	303.0815	130.0791	86.7511	2.3242	1.6736	81.1902	30.0000
215.7467	701.0000	-0.9000	1.6572	45.2330	124.6900	230.4740	0.9463	145.5300	43.5810	38.6906	66.8444	22.9262	0.0000	700.0000	500.0000	0.0000	705.7483	1.0006	0.9241	0.0784	0.0788	1.0364	2.1020	-0.6122	2.2463	8.0139	37.1926	303.1031	128.0596	86.7816	2.3348	1.6744	81.4059	30.0000
215.9616	701.0000	-0.9000	1.6572	45.2330	124.6900	230.4740	0.9463	145.5300	43.5810	38.6906	66.8444	22.9262	0.0000	700.0000	500.0000	0.0000	705.7483	1.0006	0.9241	0.0784	0.0788	1.0364	2.1020	-0.6122	2.2463	8.0139	37.1926	303.1031	128.0596	86.7816	2.3348	1.6744	81.4059	30.0000
216.2568	701.0000	-0.9030	1.6574	45.2310	124.7200	230.4740	0.9464	145.5700	43.5810	38.6906	66.8444	22.9262	0.0000	700.0000	500.0000	0.0000	705.7483	1.0006	0.9241	0.0784	0.0788	1.0364	2.1020	-0.6122	2.2463	8.0139	37.1926	303.1031	128.0596	86.7816	2.3348	1.6744	81.4059	30.0000
216.5766	700.0000	-0.9000	1.6574	45.2320	124.7200	230.4760	0.9469	145.6200	43.6274	38.7083	66.8825	22.9759	0.0000	700.0000	500.0000	0.0000	703.2748	1.0057	0.9560	0.0787	0.0792	1.0698	2.1011	-0.6426	2.2579	6.6591	36.8214	303.0598	127.4024	86.8120	2.3520	1.6734	81.6207	30.0000
216.7768	700.0000	-0.9000	1.6574	45.2320	124.7200	230.4760	0.9469	145.6200	43.6274	38.7083	66.8825	22.9759	0.0000	700.0000	500.0000	0.0000	703.2748	1.0057	0.9560	0.0787	0.0792	1.0698	2.1011	-0.6426	2.2579	6.6591	36.8214	303.0598	127.4024	86.8120	2.3520	1.6734	81.6207	30.0000
217.2031	701.0000	-0.9020	1.6560	45.2180	124.5700	230.4770	0.9457	145.3800	43.6265	38.7279	66.9201	23.0157	0.0000	700.0000	500.0000	0.0000	696.5643	1.0013	1.0429	0.0800	0.0789	1.0019	2.1378	-0.5235	2.2322	8.1520	37.3335	303.0748	127.2366	86.8402	2.3775	1.6736	81.6207	30.0000
217.3018	701.0000	-0.9020	1.6560	45.2180	124.5700	230.4770	0.9457	145.3800	43.6265	38.7279	66.9201	23.0157	0.0000	700.0000	500.0000	0.0000	696.5643	1.0013	1.0429	0.0800	0.0789	1.0019	2.1378	-0.5235	2.2322	8.1520	37.3335	303.0748	127.2366	86.8402	2.3775	1.6736	81.6207	30.0000
217.8041	701.0000	-0.9020	1.6560	45.2180	124.5700	230.4770	0.9457	145.3800	43.6265	38.7279	66.9201	23.0157	0.0000	700.0000	500.0000	0.0000	696.4772	1.0179	1.0437	0.0791	0.0805	1.1856	2.0994	-0.6887	2.3180	6.0187	36.8443	303.0450	128.2828	86.8710	2.3641	1.6737	81.8351	30.0000
218.3604	702.0000	-0.8990	1.6569	45.2370	124.6900	230.4780	0.9465	145.5600	43.6488	38.7251	66.9188	23.0379	0.0000	700.0000	500.0000	0.0000	693.3350	1.0188	1.0849	0.0804	0.0796	1.1747	2.1187	-0.5794	2.2361	6.5739	36.7896	303.0936	129.7210	86.8997	2.4108	1.6734	81.8351	30.0000
218.4125	702.0000	-0.8990	1.6569	45.2370	124.6900	230.4780	0.9465	145.5600	43.6488	38.7251	66.9188	23.0379	0.0000	700.0000	500.0000	0.0000	693.3350	1.0188	1.0849	0.0804	0.0796	1.1747	2.1187	-0.5794	2.2361	6.5739	36.7896	303.0936	129.7210	86.8997	2.4108	1.6734	81.8351	30.0000
218.8792	701.0000	-0.8990	1.6569	45.2410	124.7000	230.4790	0.9466	145.5800	43.6488	38.7251	66.9188	23.0379	0.0000	700.0000	500.0000	0.0000	705.7150	1.0049	0.9241	0.0786	0.0794	1.1509	2.0979	-0.5817	2.2357	7.0324	36.7770	303.1096	129.7916	86.9308	2.3440	1.6735	82.0489	30.0000
219.0264	701.0000	-0.8990	1.6569	45.2410	124.7000	230.4790	0.9466	145.5800	43.6488	38.7251	66.9188	23.0379	0.0000	700.0000	500.0000	0.0000	705.7150	1.0049	0.9241	0.0786	0.0794	1.1509	2.0979	-0.5817	2.2357	7.0324	36.7770	303.1096	129.7916	86.9308	2.3440	1.6735	82.0489	30.0000
219.3997	701.0000	-0.9030	1.6568	45.2370	124.6900	230.4810	0.9466	145.5400	43.6618	38.7265	67.0142	23.0938	0.0000	700.0000	500.0000	0.0000	696.5131	0.9997	1.0438	0.0800	0.0790	1.0562	2.1248	-0.5563	2.2571	7.7626	36.9990	303.1262	129.2103	86.9597	2.3939	1.6738	82.2619	30.0000
219.6309	701.0000	-0.9030	1.6568	45.2370	124.6900	230.4810	0.9466	145.5400	43.6618	38.7265	67.0142	23.0938	0.0000	700.0000	500.0000	0.0000	696.5131	0.9997	1.0438	0.0800	0.0790	1.0562	2.1248	-0.5563	2.2571	7.7626	36.9990	303.1262	129.2103	86.9597	2.3939	1.6738	82.2619	30.0000
219.9114	701.0000	-0.8990	1.6565	45.2320	124.6600	230.4810	0.9461	145.5000	43.6618	38.7265	67.0142	23.0938	0.0000	700.0000	500.0000	0.0000	696.5131	0.9997	1.0438	0.0800	0.0790	1.0562	2.1248	-0.5563	2.2571	7.7626	36.9990	303.1262	129.2103	86.9597	2.3939	1.6738	82.2619	30.0000
