Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	My_Flux_Gain
272.1423	583.0000	-0.7160	1.0006	0.0000	31.4250	52.7300	230.8840	0.4609	65.6000	26.8765	26.7795	26.7970	24.8532	0.0000	582.0000	450.0000	0.0000	578.8943	0.7702	0.7865	0.0947	0.0946	0.4067	1.3622	-0.2097	1.4597	1.8519	27.1854	307.9685	56.7839	44.8421	1.4741	1.0118	40.3134	3.1045	30.0000	1.0000
272.5080	584.0000	-0.7160	1.0005	0.0000	31.4290	52.7200	230.8950	0.4606	65.5900	26.8711	26.8102	26.8183	24.8310	0.0000	582.0000	450.0000	0.0000	573.5652	0.7447	0.8205	0.0948	0.0943	0.4518	1.3083	-0.2055	1.4315	1.4979	27.1346	307.9929	56.4574	44.8436	1.3847	1.0111	40.3134	3.1045	30.0000	1.0000
272.6622	584.0000	-0.7160	1.0005	0.0000	31.4290	52.7200	230.8950	0.4606	65.5900	26.8711	26.8102	26.8183	24.8310	0.0000	582.0000	450.0000	0.0000	573.5652	0.7447	0.8205	0.0948	0.0943	0.4518	1.3083	-0.2055	1.4315	1.4979	27.1346	307.9929	56.4574	44.8436	1.3847	1.0111	40.3134	3.1045	30.0000	1.0000
273.1313	583.0000	-0.7160	1.0005	0.0000	31.4280	52.7200	230.9030	0.4608	65.6100	26.8875	26.8091	26.7998	24.8423	0.0000	582.0000	450.0000	0.0000	582.5663	0.7678	0.7707	0.0946	0.0944	0.3752	1.3616	-0.2220	1.3833	1.0694	27.0963	308.0362	56.3892	44.8451	1.4182	1.0128	40.3160	3.1045	30.0000	1.0000
273.1951	583.0000	-0.7160	1.0005	0.0000	31.4280	52.7200	230.9030	0.4608	65.6100	26.8875	26.8091	26.7998	24.8423	0.0000	582.0000	450.0000	0.0000	582.5663	0.7678	0.7707	0.0946	0.0944	0.3752	1.3616	-0.2220	1.3833	1.0694	27.0963	308.0362	56.3892	44.8451	1.4182	1.0128	40.3160	3.1045	30.0000	1.0000
273.7151	582.0000	-0.7160	1.0005	0.0000	31.4250	52.7200	230.9120	0.4609	65.6000	26.8965	26.8007	26.7878	24.8355	0.0000	582.0000	450.0000	0.0000	578.8907	0.7727	0.7909	0.0949	0.0946	0.4591	1.3535	-0.1813	1.4664	2.1264	26.9554	308.0266	56.6048	44.8466	1.4504	1.0128	40.3186	3.1046	30.0000	1.0000
273.7370	582.0000	-0.7160	1.0005	0.0000	31.4250	52.7200	230.9120	0.4609	65.6000	26.8965	26.8007	26.7878	24.8355	0.0000	582.0000	450.0000	0.0000	578.8907	0.7727	0.7909	0.0949	0.0946	0.4591	1.3535	-0.1813	1.4664	2.1264	26.9554	308.0266	56.6048	44.8466	1.4504	1.0128	40.3186	3.1046	30.0000	1.0000
274.2429	581.0000	-0.7160	1.0002	0.0000	31.4200	52.7100	230.9180	0.4604	65.5400	26.8930	26.7764	26.7626	24.8530	0.0000	582.0000	450.0000	0.0000	581.3368	0.7544	0.7777	0.0945	0.0945	0.4725	1.3266	-0.2368	1.3813	1.4695	27.1779	308.0187	56.6174	44.8481	1.3897	1.0125	40.3186	3.1046	30.0000	1.0000
274.3419	581.0000	-0.7160	1.0002	0.0000	31.4200	52.7100	230.9180	0.4604	65.5400	26.8930	26.7764	26.7626	24.8530	0.0000	582.0000	450.0000	0.0000	581.3368	0.7544	0.7777	0.0945	0.0945	0.4725	1.3266	-0.2368	1.3813	1.4695	27.1779	308.0187	56.6174	44.8481	1.3897	1.0125	40.3186	3.1046	30.0000	1.0000
274.7567	580.0000	-0.7160	1.0003	0.0000	31.4180	52.7100	230.9250	0.4607	65.5700	26.8825	26.7769	26.7788	24.8377	0.0000	582.0000	450.0000	0.0000	580.1390	0.7427	0.7839	0.0948	0.0943	0.4594	1.3015	-0.1519	1.4263	1.8587	27.1018	308.0539	56.4021	44.8495	1.4690	1.0115	40.3211	3.1046	30.0000	1.0000
274.9656	580.0000	-0.7160	1.0003	0.0000	31.4180	52.7100	230.9250	0.4607	65.5700	26.8825	26.7769	26.7788	24.8377	0.0000	582.0000	450.0000	0.0000	580.1390	0.7427	0.7839	0.0948	0.0943	0.4594	1.3015	-0.1519	1.4263	1.8587	27.1018	308.0539	56.4021	44.8495	1.4690	1.0115	40.3211	3.1046	30.0000	1.0000
275.2830	581.0000	-0.7160	1.0003	0.0000	31.4220	52.7100	230.9300	0.4606	65.5600	26.8673	26.7863	26.7841	24.8486	0.0000	582.0000	450.0000	0.0000	579.9235	0.7982	0.7852	0.0946	0.0948	0.4273	1.3979	-0.2309	1.4001	1.5617	27.0444	308.0403	56.6128	44.8510	1.4449	1.0116	40.3211	3.1046	30.0000	1.0000
275.5684	583.0000	-0.7160	1.0003	0.0000	31.4260	52.7100	230.9370	0.4605	65.5300	26.8673	26.7863	26.7841	24.8486	0.0000	582.0000	450.0000	0.0000	579.9235	0.7982	0.7852	0.0946	0.0948	0.4273	1.3979	-0.2309	1.4001	1.5617	27.0444	308.0403	56.6128	44.8510	1.4449	1.0116	40.3211	3.1046	30.0000	1.0000
275.7977	583.0000	-0.7160	1.0003	0.0000	31.4260	52.7100	230.9370	0.4605	65.5300	26.8673	26.7863	26.7841	24.8486	0.0000	582.0000	450.0000	0.0000	579.9235	0.7982	0.7852	0.0946	0.0948	0.4273	1.3979	-0.2309	1.4001	1.5617	27.0444	308.0403	56.6128	44.8510	1.4449	1.0116	40.3211	3.1046	30.0000	1.0000
276.1923	585.0000	-0.7160	1.0005	0.0000	31.4250	52.7200	230.9410	0.4606	65.6000	26.8842	26.7876	26.8053	24.8544	0.0000	582.0000	450.0000	0.0000	582.9343	0.7824	0.7684	0.0946	0.0948	0.4576	1.3742	-0.1498	1.4049	1.4321	27.1799	308.1106	56.7831	44.8525	1.4452	1.0120	40.3237	3.1046	30.0000	1.0000
276.3141	585.0000	-0.7160	1.0005	0.0000	31.4250	52.7200	230.9410	0.4606	65.6000	26.8842	26.7876	26.8053	24.8544	0.0000	582.0000	450.0000	0.0000	582.9343	0.7824	0.7684	0.0946	0.0948	0.4576	1.3742	-0.1498	1.4049	1.4321	27.1799	308.1106	56.7831	44.8525	1.4452	1.0120	40.3237	3.1046	30.0000	1.0000
276.7898	583.0000	-0.7160	1.0003	0.0000	31.4250	52.7100	230.9420	0.4605	65.5500	26.8842	26.7876	26.8053	24.8544	0.0000	582.0000	450.0000	0.0000	583.8900	0.7880	0.7632	0.0946	0.0947	0.4051	1.3947	-0.1183	1.3497	1.4475	27.1879	308.1283	56.4824	44.8540	1.4426	1.0126	40.3263	3.1046	30.0000	1.0000
276.8390	583.0000	-0.7160	1.0003	0.0000	31.4250	52.7100	230.9420	0.4605	65.5500	26.8842	26.7876	26.8053	24.8544	0.0000	582.0000	450.0000	0.0000	583.8900	0.7880	0.7632	0.0946	0.0947	0.4051	1.3947	-0.1183	1.3497	1.4475	27.1879	308.1283	56.4824	44.8540	1.4426	1.0126	40.3263	3.1046	30.0000	1.0000
277.3591	583.0000	-0.7160	1.0002	0.0000	31.4250	52.7000	230.9440	0.4603	65.5600	26.9219	26.8382	26.8378	24.8596	0.0000	582.0000	450.0000	0.0000	578.2818	0.7764	0.7941	0.0946	0.0947	0.4830	1.3598	-0.2731	1.4126	1.6256	27.0308	308.1052	56.2834	44.8555	1.4133	1.0122	40.3263	3.1047	30.0000	1.0000
277.4111	583.0000	-0.7160	1.0002	0.0000	31.4250	52.7000	230.9440	0.4603	65.5600	26.9219	26.8382	26.8378	24.8596	0.0000	582.0000	450.0000	0.0000	578.2818	0.7764	0.7941	0.0946	0.0947	0.4830	1.3598	-0.2731	1.4126	1.6256	27.0308	308.1052	56.2834	44.8555	1.4133	1.0122	40.3263	3.1047	30.0000	1.0000
277.8792	581.0000	-0.7160	1.0000	0.0000	31.4230	52.6900	230.9440	0.4602	65.4900	26.9355	26.8362	26.8382	24.8530	0.0000	582.0000	450.0000	0.0000	575.8340	0.7464	0.8074	0.0949	0.0943	0.4553	1.3167	-0.2443	1.4521	1.8566	26.9138	308.0957	56.3859	44.8570	1.4774	1.0118	40.3288	3.1047	30.0000	1.0000
278.0374	581.0000	-0.7160	1.0000	0.0000	31.4230	52.6900	230.9440	0.4602	65.4900	26.9355	26.8362	26.8382	24.8530	0.0000	582.0000	450.0000	0.0000	575.8340	0.7464	0.8074	0.0949	0.0943	0.4553	1.3167	-0.2443	1.4521	1.8566	26.9138	308.0957	56.3859	44.8570	1.4774	1.0118	40.3288	3.1047	30.0000	1.0000
278.3927	582.0000	-0.7160	1.0000	0.0000	31.4190	52.6900	230.9420	0.4607	65.5900	26.9456	26.8286	26.8441	24.8454	0.0000	582.0000	450.0000	0.0000	579.9244	0.7838	0.7850	0.0946	0.0947	0.3911	1.3875	-0.1910	1.3990	1.6446	27.0162	308.1040	56.3659	44.8586	1.4408	1.0118	40.3314	3.1047	30.0000	1.0000
278.6539	582.0000	-0.7160	1.0000	0.0000	31.4190	52.6900	230.9420	0.4607	65.5900	26.9456	26.8286	26.8441	24.8454	0.0000	582.0000	450.0000	0.0000	579.9244	0.7838	0.7850	0.0946	0.0947	0.3911	1.3875	-0.1910	1.3990	1.6446	27.0162	308.1040	56.3659	44.8586	1.4408	1.0118	40.3314	3.1047	30.0000	1.0000
278.9218	582.0000	-0.7160	1.0003	0.0000	31.4240	52.7100	230.9370	0.4602	65.5000	26.9326	26.8240	26.8187	24.8423	0.0000	582.0000	450.0000	0.0000	579.9244	0.7838	0.7850	0.0946	0.0947	0.3911	1.3875	-0.1910	1.3990	1.6446	27.0162	308.1040	56.3659	44.8586	1.4408	1.0118	40.3314	3.1047	30.0000	1.0000
279.2663	583.0000	-0.7160	1.0003	0.0000	31.4260	52.7100	230.9330	0.4602	65.4600	26.9326	26.8240	26.8187	24.8423	0.0000	582.0000	450.0000	0.0000	578.9024	0.7662	0.7907	0.0948	0.0944	0.3948	1.3579	-0.1680	1.4220	1.8241	26.9413	308.1431	56.4129	44.8601	1.4557	1.0119	40.3314	3.1047	30.0000	1.0000
279.4541	583.0000	-0.7160	1.0003	0.0000	31.4260	52.7100	230.9330	0.4602	65.4600	26.9326	26.8240	26.8187	24.8423	0.0000	582.0000	450.0000	0.0000	578.9024	0.7662	0.7907	0.0948	0.0944	0.3948	1.3579	-0.1680	1.4220	1.8241	26.9413	308.1431	56.4129	44.8601	1.4557	1.0119	40.3314	3.1047	30.0000	1.0000
279.8904	582.0000	-0.7160	1.0006	0.0000	31.4290	52.7300	230.9250	0.4609	65.5700	26.9184	26.8342	26.8204	24.8436	0.0000	582.0000	450.0000	0.0000	586.8657	0.7787	0.7466	0.0944	0.0946	0.4252	1.3716	-0.1428	1.4115	1.6720	27.0281	308.0985	56.5352	44.8616	1.4125	1.0120	40.3339	3.1047	30.0000	1.0000
279.9746	582.0000	-0.7160	1.0006	0.0000	31.4290	52.7300	230.9250	0.4609	65.5700	26.9184	26.8342	26.8204	24.8436	0.0000	582.0000	450.0000	0.0000	586.8657	0.7787	0.7466	0.0944	0.0946	0.4252	1.3716	-0.1428	1.4115	1.6720	27.0281	308.0985	56.5352	44.8616	1.4125	1.0120	40.3339	3.1047	30.0000	1.0000
280.5054	584.0000	-0.7160	1.0004	0.0000	31.4270	52.7200	230.9160	0.4611	65.6400	26.9436	26.8108	26.8478	24.8607	0.0000	582.0000	450.0000	0.0000	583.2764	0.7440	0.7666	0.0945	0.0942	0.4116	1.3077	-0.1776	1.4113	1.8337	27.1226	308.1093	56.5130	44.8631	1.4093	1.0116	40.3339	3.1048	30.0000	1.0000
280.5280	584.0000	-0.7160	1.0004	0.0000	31.4270	52.7200	230.9160	0.4611	65.6400	26.9436	26.8108	26.8478	24.8607	0.0000	582.0000	450.0000	0.0000	583.2764	0.7440	0.7666	0.0945	0.0942	0.4116	1.3077	-0.1776	1.4113	1.8337	27.1226	308.1093	56.5130	44.8631	1.4093	1.0116	40.3339	3.1048	30.0000	1.0000
281.0493	579.0000	-0.7160	1.0002	0.0000	31.4290	52.7000	230.8910	0.4605	65.5400	26.9318	26.8121	26.8421	24.8480	0.0000	582.0000	450.0000	0.0000	578.7779	0.8058	0.7911	0.0947	0.0951	0.4343	1.4141	-0.1952	1.4051	1.6153	27.2676	308.0971	56.7698	44.8645	1.4329	1.0115	40.3365	3.1048	30.0000	1.0000
281.1113	579.0000	-0.7160	1.0002	0.0000	31.4290	52.7000	230.8910	0.4605	65.5400	26.9318	26.8121	26.8421	24.8480	0.0000	582.0000	450.0000	0.0000	578.7779	0.8058	0.7911	0.0947	0.0951	0.4343	1.4141	-0.1952	1.4051	1.6153	27.2676	308.0971	56.7698	44.8645	1.4329	1.0115	40.3365	3.1048	30.0000	1.0000
281.5598	580.0000	-0.7160	1.0004	0.0000	31.4260	52.7200	230.8780	0.4608	65.5300	26.9495	26.8570	26.8667	24.8498	0.0000	582.0000	450.0000	0.0000	583.5367	0.7516	0.7653	0.0945	0.0943	0.4183	1.3261	-0.1524	1.4649	2.0573	26.9792	308.1174	56.3123	44.8661	1.4594	1.0118	40.3390	3.1048	30.0000	1.0000
281.7174	580.0000	-0.7160	1.0004	0.0000	31.4260	52.7200	230.8780	0.4608	65.5300	26.9495	26.8570	26.8667	24.8498	0.0000	582.0000	450.0000	0.0000	583.5367	0.7516	0.7653	0.0945	0.0943	0.4183	1.3261	-0.1524	1.4649	2.0573	26.9792	308.1174	56.3123	44.8661	1.4594	1.0118	40.3390	3.1048	30.0000	1.0000
282.0895	584.0000	-0.7160	1.0002	0.0000	31.4260	52.7000	230.8660	0.4608	65.6200	26.9729	26.8658	26.8943	24.8683	0.0000	582.0000	450.0000	0.0000	582.6244	0.7610	0.7701	0.0946	0.0945	0.4376	1.3375	-0.2276	1.4071	1.4521	27.2649	308.1080	56.7216	44.8675	1.4190	1.0121	40.3390	3.1048	30.0000	1.0000
282.3213	584.0000	-0.7160	1.0002	0.0000	31.4260	52.7000	230.8660	0.4608	65.6200	26.9729	26.8658	26.8943	24.8683	0.0000	582.0000	450.0000	0.0000	582.6244	0.7610	0.7701	0.0946	0.0945	0.4376	1.3375	-0.2276	1.4071	1.4521	27.2649	308.1080	56.7216	44.8675	1.4190	1.0121	40.3390	3.1048	30.0000	1.0000
282.6095	583.0000	-0.7160	1.0006	0.0000	31.4300	52.7300	230.8520	0.4607	65.5600	26.9642	26.8993	26.8969	24.8434	0.0000	582.0000	450.0000	0.0000	582.6244	0.7610	0.7701	0.0946	0.0945	0.4376	1.3375	-0.2276	1.4071	1.4521	27.2649	308.1080	56.7216	44.8675	1.4190	1.0121	40.3390	3.1048	30.0000	1.0000
282.9314	582.0000	-0.7160	1.0005	0.0000	31.4280	52.7200	230.8380	0.4608	65.5500	26.9642	26.8993	26.8969	24.8434	0.0000	582.0000	450.0000	0.0000	579.8057	0.8030	0.7857	0.0946	0.0949	0.4255	1.4159	-0.2047	1.3937	1.5947	27.0984	308.0092	56.3988	44.8690	1.4076	1.0121	40.3416	3.1048	30.0000	1.0000
283.1206	582.0000	-0.7160	1.0005	0.0000	31.4280	52.7200	230.8380	0.4608	65.5500	26.9642	26.8993	26.8969	24.8434	0.0000	582.0000	450.0000	0.0000	579.8057	0.8030	0.7857	0.0946	0.0949	0.4255	1.4159	-0.2047	1.3937	1.5947	27.0984	308.0092	56.3988	44.8690	1.4076	1.0121	40.3416	3.1048	30.0000	1.0000
283.6383	583.0000	-0.7160	1.0003	0.0000	31.4280	52.7100	230.8220	0.4608	65.5400	26.9650	26.8844	26.8822	24.8685	0.0000	582.0000	450.0000	0.0000	586.0092	0.7413	0.7516	0.0945	0.0941	0.4335	1.3040	-0.1176	1.4058	1.7643	27.1118	308.0227	56.5759	44.8719	1.4033	1.0117	40.3441	3.1049	30.0000	1.0000
284.1112	586.0000	-0.7160	1.0005	0.0000	31.4240	52.7200	230.8080	0.4608	65.5300	26.9650	26.8844	26.8822	24.8685	0.0000	582.0000	450.0000	0.0000	586.0092	0.7413	0.7516	0.0945	0.0941	0.4335	1.3040	-0.1176	1.4058	1.7643	27.1118	308.0227	56.5759	44.8719	1.4033	1.0117	40.3441	3.1049	30.0000	1.0000
284.1532	586.0000	-0.7160	1.0005	0.0000	31.4240	52.7200	230.8080	0.4608	65.5300	26.9650	26.8844	26.8822	24.8685	0.0000	582.0000	450.0000	0.0000	586.0092	0.7413	0.7516	0.0945	0.0941	0.4335	1.3040	-0.1176	1.4058	1.7643	27.1118	308.0227	56.5759	44.8719	1.4033	1.0117	40.3441	3.1049	30.0000	1.0000
284.6659	583.0000	-0.7160	1.0003	0.0000	31.4270	52.7100	230.7920	0.4607	65.5500	26.9456	26.8599	26.8584	24.8602	0.0000	582.0000	450.0000	0.0000	580.0037	0.7536	0.7846	0.0948	0.0943	0.3850	1.3383	-0.1696	1.3682	1.4925	27.1335	308.0133	56.5357	44.8734	1.4557	1.0123	40.3467	3.1049	30.0000	1.0000
284.7279	583.0000	-0.7160	1.0003	0.0000	31.4270	52.7100	230.7920	0.4607	65.5500	26.9456	26.8599	26.8584	24.8602	0.0000	582.0000	450.0000	0.0000	580.0037	0.7536	0.7846	0.0948	0.0943	0.3850	1.3383	-0.1696	1.3682	1.4925	27.1335	308.0133	56.5357	44.8734	1.4557	1.0123	40.3467	3.1049	30.0000	1.0000
285.1873	583.0000	-0.7160	1.0001	0.0000	31.4280	52.7000	230.7770	0.4607	65.5300	26.9352	26.8726	26.8504	24.8603	0.0000	582.0000	450.0000	0.0000	584.1512	0.7609	0.7617	0.0946	0.0944	0.4351	1.3385	-0.1533	1.4711	2.1002	26.9844	308.0012	56.5749	44.8748	1.4588	1.0124	40.3467	3.1049	30.0000	1.0000
285.3319	583.0000	-0.7160	1.0001	0.0000	31.4280	52.7000	230.7770	0.4607	65.5300	26.9352	26.8726	26.8504	24.8603	0.0000	582.0000	450.0000	0.0000	584.1512	0.7609	0.7617	0.0946	0.0944	0.4351	1.3385	-0.1533	1.4711	2.1002	26.9844	308.0012	56.5749	44.8748	1.4588	1.0124	40.3467	3.1049	30.0000	1.0000
285.7059	584.0000	-0.7160	1.0002	0.0000	31.4250	52.7100	230.7610	0.4607	65.5600	26.9469	26.8384	26.8531	24.8694	0.0000	582.0000	450.0000	0.0000	579.6586	0.7762	0.7865	0.0948	0.0946	0.3956	1.3664	-0.1553	1.4633	1.5114	27.2345	307.9036	56.8845	44.8764	1.4735	1.0118	40.3492	3.1049	30.0000	1.0000
285.9516	584.0000	-0.7160	1.0002	0.0000	31.4250	52.7100	230.7610	0.4607	65.5600	26.9469	26.8384	26.8531	24.8694	0.0000	582.0000	450.0000	0.0000	579.6586	0.7762	0.7865	0.0948	0.0946	0.3956	1.3664	-0.1553	1.4633	1.5114	27.2345	307.9036	56.8845	44.8764	1.4735	1.0118	40.3492	3.1049	30.0000	1.0000
286.2228	582.0000	-0.7160	1.0001	0.0000	31.4260	52.7000	230.7440	0.4608	65.5300	26.9800	26.8901	26.8879	24.8548	0.0000	582.0000	450.0000	0.0000	579.6586	0.7762	0.7865	0.0948	0.0946	0.3956	1.3664	-0.1553	1.4633	1.5114	27.2345	307.9036	56.8845	44.8764	1.4735	1.0118	40.3492	3.1049	30.0000	1.0000
286.5574	582.0000	-0.7160	1.0001	0.0000	31.4270	52.7000	230.7290	0.4605	65.4800	26.9808	26.8862	26.9125	24.8519	0.0000	582.0000	450.0000	0.0000	585.5975	0.7491	0.7539	0.0945	0.0943	0.3981	1.3233	-0.1252	1.4524	1.9002	27.1244	307.9077	56.4405	44.8778	1.3811	1.0119	40.3492	3.1049	30.0000	1.0000
286.7368	582.0000	-0.7160	1.0001	0.0000	31.4270	52.7000	230.7290	0.4605	65.4800	26.9808	26.8862	26.9125	24.8519	0.0000	582.0000	450.0000	0.0000	585.5975	0.7491	0.7539	0.0945	0.0943	0.3981	1.3233	-0.1252	1.4524	1.9002	27.1244	307.9077	56.4405	44.8778	1.3811	1.0119	40.3492	3.1049	30.0000	1.0000
287.1720	581.0000	-0.7160	1.0001	0.0000	31.4260	52.7000	230.7130	0.4608	65.4800	27.0130	26.9037	26.9464	24.8559	0.0000	582.0000	450.0000	0.0000	579.4382	0.7891	0.7875	0.0948	0.0948	0.4461	1.3823	-0.2027	1.4431	1.5599	26.9995	307.9213	56.3700	44.8794	1.4809	1.0117	40.3518	3.1050	30.0000	1.0000
287.2550	581.0000	-0.7160	1.0001	0.0000	31.4260	52.7000	230.7130	0.4608	65.4800	27.0130	26.9037	26.9464	24.8559	0.0000	582.0000	450.0000	0.0000	579.4382	0.7891	0.7875	0.0948	0.0948	0.4461	1.3823	-0.2027	1.4431	1.5599	26.9995	307.9213	56.3700	44.8794	1.4809	1.0117	40.3518	3.1050	30.0000	1.0000
287.7782	582.0000	-0.7160	1.0000	0.0000	31.4250	52.6900	230.6960	0.4608	65.5100	27.0130	26.9037	26.9464	24.8559	0.0000	582.0000	450.0000	0.0000	578.8327	0.7768	0.7908	0.0948	0.0948	0.4681	1.3638	-0.1754	1.3781	2.1372	27.0345	307.8929	56.2053	44.8808	1.4659	1.0116	40.3543	3.1050	30.0000	1.0000
287.7910	582.0000	-0.7160	1.0000	0.0000	31.4250	52.6900	230.6960	0.4608	65.5100	27.0130	26.9037	26.9464	24.8559	0.0000	582.0000	450.0000	0.0000	578.8327	0.7768	0.7908	0.0948	0.0948	0.4681	1.3638	-0.1754	1.3781	2.1372	27.0345	307.8929	56.2053	44.8808	1.4659	1.0116	40.3543	3.1050	30.0000	1.0000
288.2948	581.0000	-0.7160	0.9998	0.0000	31.4290	52.6800	230.6800	0.4609	65.4900	27.0166	26.9188	26.9306	24.8767	0.0000	582.0000	450.0000	0.0000	580.0379	0.7533	0.7840	0.0949	0.0944	0.4618	1.3237	-0.1680	1.4346	1.9179	27.1167	307.8685	56.4119	44.8824	1.4624	1.0122	40.3543	3.1050	30.0000	1.0000
288.4156	581.0000	-0.7160	0.9998	0.0000	31.4290	52.6800	230.6800	0.4609	65.4900	27.0166	26.9188	26.9306	24.8767	0.0000	582.0000	450.0000	0.0000	580.0379	0.7533	0.7840	0.0949	0.0944	0.4618	1.3237	-0.1680	1.4346	1.9179	27.1167	307.8685	56.4119	44.8824	1.4624	1.0122	40.3543	3.1050	30.0000	1.0000
288.8055	582.0000	-0.7160	0.9999	0.0000	31.4270	52.6900	230.6640	0.4608	65.5100	27.0166	26.9188	26.9306	24.8767	0.0000	582.0000	450.0000	0.0000	580.0379	0.7533	0.7840	0.0949	0.0944	0.4618	1.3237	-0.1680	1.4346	1.9179	27.1167	307.8685	56.4119	44.8824	1.4624	1.0122	40.3543	3.1050	30.0000	1.0000
289.3241	582.0000	-0.7160	0.9999	0.0000	31.4180	52.6900	230.6470	0.4606	65.4800	26.9999	26.8791	26.9011	24.8349	0.0000	582.0000	450.0000	0.0000	576.0982	0.7453	0.8058	0.0950	0.0943	0.4522	1.3030	-0.1591	1.4285	1.8378	27.1174	307.7752	56.5500	44.8865	1.4720	1.0117	40.3594	3.1050	30.0000	1.0000
289.8380	581.0000	-0.7160	0.9998	0.0000	31.4210	52.6800	230.6290	0.4608	65.4900	26.9999	26.8791	26.9011	24.8349	0.0000	582.0000	450.0000	0.0000	576.0982	0.7453	0.8058	0.0950	0.0943	0.4522	1.3030	-0.1591	1.4285	1.8378	27.1174	307.7752	56.5500	44.8865	1.4720	1.0117	40.3594	3.1050	30.0000	1.0000
290.1115	581.0000	-0.7160	1.0004	0.0000	31.4190	52.7100	230.6100	0.4614	65.5600	26.9600	26.8739	26.8748	24.8323	0.0000	582.0000	450.0000	0.0000	576.0982	0.7453	0.8058	0.0950	0.0943	0.4522	1.3030	-0.1591	1.4285	1.8378	27.1174	307.7752	56.5500	44.8865	1.4720	1.0117	40.3594	3.1050	30.0000	1.0000
290.3510	581.0000	-0.7160	1.0004	0.0000	31.4190	52.7100	230.6100	0.4614	65.5600	26.9600	26.8739	26.8748	24.8323	0.0000	582.0000	450.0000	0.0000	576.0982	0.7453	0.8058	0.0950	0.0943	0.4522	1.3030	-0.1591	1.4285	1.8378	27.1174	307.7752	56.5500	44.8865	1.4720	1.0117	40.3594	3.1050	30.0000	1.0000
290.7279	581.0000	-0.7160	1.0000	0.0000	31.4270	52.6900	230.5920	0.4610	65.5400	26.9981	26.9043	26.9114	24.8736	0.0000	582.0000	450.0000	0.0000	581.5297	0.7636	0.7755	0.0944	0.0947	0.4861	1.3401	-0.2667	1.4327	1.9800	27.1147	307.7657	56.5308	44.8880	1.3939	1.0110	40.3620	3.1051	30.0000	1.0000
290.8787	581.0000	-0.7160	1.0000	0.0000	31.4270	52.6900	230.5920	0.4610	65.5400	26.9981	26.9043	26.9114	24.8736	0.0000	582.0000	450.0000	0.0000	581.5297	0.7636	0.7755	0.0944	0.0947	0.4861	1.3401	-0.2667	1.4327	1.9800	27.1147	307.7657	56.5308	44.8880	1.3939	1.0110	40.3620	3.1051	30.0000	1.0000
291.3432	583.0000	-0.7160	1.0001	0.0000	31.4280	52.7000	230.5750	0.4608	65.4900	26.9973	26.9188	26.9315	24.8616	0.0000	582.0000	450.0000	0.0000	580.6357	0.7616	0.7804	0.0945	0.0944	0.4094	1.3423	-0.2450	1.4797	2.0299	26.9815	307.7372	56.5444	44.8896	1.4168	1.0113	40.3620	3.1051	30.0000	1.0000
291.3912	583.0000	-0.7160	1.0001	0.0000	31.4280	52.7000	230.5750	0.4608	65.4900	26.9973	26.9188	26.9315	24.8616	0.0000	582.0000	450.0000	0.0000	580.6357	0.7616	0.7804	0.0945	0.0944	0.4094	1.3423	-0.2450	1.4797	2.0299	26.9815	307.7372	56.5444	44.8896	1.4168	1.0113	40.3620	3.1051	30.0000	1.0000
291.9139	582.0000	-0.7160	1.0002	0.0000	31.4230	52.7000	230.5590	0.4609	65.4900	27.0395	26.9304	26.9556	24.8769	0.0000	582.0000	450.0000	0.0000	583.3443	0.7780	0.7657	0.0947	0.0945	0.3639	1.3786	-0.1396	1.4347	1.8952	27.1057	307.6385	56.7832	44.8910	1.4558	1.0115	40.3645	3.1051	30.0000	1.0000
291.9642	582.0000	-0.7160	1.0002	0.0000	31.4230	52.7000	230.5590	0.4609	65.4900	27.0395	26.9304	26.9556	24.8769	0.0000	582.0000	450.0000	0.0000	583.3443	0.7780	0.7657	0.0947	0.0945	0.3639	1.3786	-0.1396	1.4347	1.8952	27.1057	307.6385	56.7832	44.8910	1.4558	1.0115	40.3645	3.1051	30.0000	1.0000
292.4352	582.0000	-0.7160	1.0001	0.0000	31.4270	52.7000	230.5460	0.4606	65.4800	27.0395	26.9304	26.9556	24.8769	0.0000	582.0000	450.0000	0.0000	580.0958	0.7597	0.7840	0.0947	0.0943	0.4051	1.3439	-0.1669	1.4482	1.8891	27.0754	307.6168	56.5197	44.8925	1.4556	1.0114	40.3645	3.1051	30.0000	1.0000
